class,conversation
일반 대화,저녁 먹고 할 거야 아니 그냥 대박 빨리 끝내고 집 가서 씻고 싶어 밥 먹을 시간도 아깝다 너 근데 오늘 뭐 점심도 대충 먹더니 상했어 어제도 12시에 들어갔단 근데 몸 상하겠다 이미 말이야 진짜 이러다 막 사람 잡지 싶다 이번 달만 야 버티자 힘내
일반 대화,드디어 금요일이네요 이번 주도 무사히 지나갔어요 그니까요 오늘 퇴근하고 뭐 어 하실 거예요 저는 가족들이랑 고기 그래 구워 먹으려고요 행복한 주말 아이고 보내시겠네요 그래 월요일에 오 건강한 오 모습으로 봬요
일반 대화,오늘 입은 걍 코트 어 색깔 진짜 오묘하다 흔하지 않은 색이라 더 예쁜 듯 그치 이거 구하느라 진짜 힘들었어 품절 대란이라 재입고 아 기다려서 그니까 산 거야 기다린 보람이 있네 와 나중에 나 걍 한 번만 입어봐도 돼 응 입어봐
일반 대화,너 아까 손님한테 인사 제대로 안 하더라 아 그랬어 기분 안 좋은 일 있어 아니 그냥 좀 멍하니 있다가 놓쳤어 알바하면서 기본은 지켜야지 나중에 사장님 들으시면 혼나 알겠어 신경 쓸게 알려줘서 고맙다
일반 대화,야 너 내 방 오 좀 들어와서 내 티셔츠 아니 가져갔지 아 어제 잠깐 입고 나갔어 근데 왜 허락도 없이 가져가냐고 미안 세탁기 넣어뒀어 다음부턴 물어볼게 진짜 한 번만 대박 더 그냥 막 가져가면 가만 안 둔다 알았어 맛있는 거 사줄 테니까 화 아니 풀어
일반 대화,주택가 골목에서 강아지가 학대당하고 아 진짜 주인이 발로 계속 차고 있는 것 같아요 와 그니까 있어요 정확한 위치가 어디인가요 좀 마포구 망원동 아 빌라 밀집 좀 마포구 와 지역입니다 바로 출동하겠습니다
일반 대화,야 이번에 강아지 전용 아이스크림 샀는데 애가 환장하고 먹어 오 진짜 그런 것도 있어 나도 우리 애 하나 사줄까 여름에 별미로 주기 좋더라 링크 보내줄게 너도 한 번 사봐 오 고마워 바로 주문해야겠다
일반 대화,어제 막 마신 와인 숙취가 장난 아니다 머리가 그니까 와 딩해 심하기로 유명하잖아 걍 물 원래 대박 와인이 숙취 많이 마시고 비타민 좀 챙겨 먹어 그래야겠다 오늘 하루 종일 누워있어야 할 음 듯 그러게 적당히 좀 마시지 그랬냐
일반 대화,야 이 새끼야 너 왜 연락 안 받아 미안 일하느라 핸드폰 볼 시간이 없었어 진짜 바쁘구나 어 오늘 점심도 쓰러지겠다 좀 쉬엄쉬엄 해 걸렀어 어떡하냐 너 진짜 나도 그러고 싶은데 사수가 옆에서 계속 쪼아대서 힘들어
일반 대화,나 이번 시험 진짜 자신 아 없어 아니 진짜 그냥 포기하고 싶어 야 그동안 에이 그니까 고생한 야 게 아깝잖아 조금만 더 힘내보자
일반 대화,아까 식당에서 직원한테 왜 그렇게 무례하게 말해? 아니 음식이 너무 늦게 나오니까 한마디 한 거지 그래도 말이 너무 심했잖아 옆에 있는 나까지 민망했어 내가 성격이 급해서 그랬나 봐 앞으론 조심스럽게 말할게 미안해
일반 대화,나 요즘 자꾸 깜빡깜빡하는데 치매인가? 야 네 나이가 해 그냥 스트레스받아서 건망증 몇인데 벌써 치매 걱정을 심해진 거겠지 영양제나 잘 챙겨 와 먹어 그래도 저번엔 집 비번도 생각 안 나더라니까 그건 좀 근데 아니 그래 심하다 너 진짜 그건 좀 근데 푹 아니 아 좀 쉬어야겠어
일반 대화,속이 너무 안 좋아서 오늘 학교 못 가겠다 너 어제 그렇게 섞어 마실 때 알아봤다 교수님 출석 깐깐하신데 어쩌려고 그래 몰라 일단 살고 봐야겠어 대리 출석 좀 해주면 안 될까 이 새끼가 진짜 양심 없네
일반 대화,야 너 요즘 왜 이렇게 잠을 못 자 불면증인가 봐 침대에 누워도 머릿속이 복잡해서 세 시까지 눈떠있어 수면 유도제라도 먹어봐 아니면 따뜻한 우유라도 마셔보던가 따뜻한 물로 샤워하는 것도 도움 된대 오늘 해볼게
일반 대화,팀장이 나한테 일 다 떠넘기고 지는 골프 치러 갔어 진짜 진짜 너무 몰상식하다 너 이 새끼 죽여버리고 싶다. 그거 다 네가 하는 거 아니지? 아니 내가 안 하면 일이 안 돌아가니까 어쩔 수 없이 하고 있어. 너 그러다 쓰러져. 팀장 상사한테 보고하거나 업무 분담 확실히 해달라고 해. 진짜 이번엔 가만 안 두려고 나도 이제 못 이번엔 가만 참겠다.
일반 대화,아빠 저 아 고등학교 막 가서 와 운동부 들어가고 싶어요 갑자기 운동은 왜 힘들 텐데 그냥 운동하는 게 너무 멋있어 음 보여서요 취미로 하는 막 거랑은 차원이 음 달라 신중하게 생각하렴 네 좀 더 고민해 보고 다시 말씀드릴게요
일반 대화,어제 오셨던 손님 또 대박 진짜 막 오셨네 아 진짜요 기억력이 오 아이고 좋으시네요 저분 항상 라떼만 드시더라고요 아이고 단골 되시려나 봐요 우리 친절하게 잘 해드리자
일반 대화,너 이번에 산 노트북 어디서 샀어? 최저가 에이 비교해 보고 지마켓에서 샀는데 쿠폰 먹이니까 진짜 그니까 대박 정보 고마워 나도 이번 싸더라 오 걍 아이고 와 달에 바꿀 예정인데 거기 한번 들어가 봐야겠다
일반 대화,야 이번에 새로 야 온 팀장님 스타일 좀 이상하지 않아 자꾸 메신저로 오 업무 지시 안 하고 자리로 불러서 음 말하더라 귀찮아 죽겠어 기록도 안 남고 나중에 딴소리하면 어쩌려고 저러는 건지 에이 모르겠어 근데 그냥 옛날 어 방식이 편한가 봐
일반 대화,아빠 오늘 아 진짜 회사에서 별일 없으셨어요 그냥 아이고 평소랑 똑같지 너는 학교 생활 막 재밌니 뭐 공부는 힘들지만 친구들이랑 노는 건 재밌어요 에이 그래 학생 때가 제일 좋은 거다 열심히 놀고 음 공부도 좀 하고 네 걍 그럴게요 아빠
일반 대화,어제 개봉한 공포 영화 봤는데 하나도 안 무섭더라 야 너는 겁이 없어서 그런 거고 나는 무서워서 눈 감고 봤음 돈 아까워 죽는 줄 알았네 니가 겁쟁이라 그런 거야 이 새끼야 좀 즐길 줄을 알아야지
일반 대화,너 손목 보호대 찼네 터널 아니 증후군이야? 어 회사에서 타이핑을 너무 많이 쳤나 봐 막 그래 병원 가니까 휴식이 답이라는데 그게 헐 쉽나 업무 중간중간에 스트레칭이라도 아이고 좀 해줘 어 음 손목 돌리기라도 자주 해야겠다
일반 대화,방금 뺑소니 사고를 목격했어요 좀 아니 흰색 아니 차량이 배달 달아났어요 차량 번호 보셨나요 아이고 오토바이를 치고 그냥 너무 빨라서 뒷번호 네 자리만 봤어요 5678이었어요 장소는 오 좀 어디인가요
일반 대화,나 오늘 뭐 에이 입은 바지 핏 좀 봐줘 다리 길어 보이지 대박 않아 음 오 진짜 길어 보인다 어디 거야 어 하이웨스트라 그런가 봐 나도 그런 바지 찾고 있었는데 브랜드 좀 와 알려줘 이거 무신사에서 샀는데 가성비 최고임
일반 대화,운동언제가? 삼십분뒤에갈듯 나도준비하고나감 어앞에서만나자
일반 대화,이번 여행 경비 너무 많이 나오는 거 아니야 숙소비가 그래 생각보다 비싸네 우리 조금 저렴한 오 게스트하우스로 바꿀까 그래 그래 잠만 자는 건데 굳이 오 호텔 갈 그니까 필요 없지 그럼 내가 다시 헐 검색해서 링크 보내줄게
일반 대화,너 렌트카 운전할 수 있어 나 장롱면허라 불안한데 걱정 마 나 운전 경력 삼 년이야 베테랑이니까 믿으라고 다행이다 그럼 운전은 네가 하고 나는 옆에서 인간 네비게이션 해줄게 그래 길이나 잘 찾아줘 맛집도 잊지 말고
일반 대화,야 우리 강아지 훈련 시키는데 자꾸 간식만 아이고 먹고 도망가 훈련이 안 돼 인내심을 갖고 아 해라 그게 하루아침에 되겠냐 이 와 새끼 머리는 와 좋은 것 같은데 좀 일부러 모르는 와 척하는 것 같아 원래 간식 줄 때만 천재 되는 거 다 똑같음
일반 대화,자기야 나 막 오늘 꿈에서 자기랑 진짜 그니까 싸웠어 그니까 왜 내가 뭐 잘못했어? 기억은 좀 안 나는데 자기가 나한테 소리 질렀어 꿈이니까 다행이지 좀 내가 자기한테 어떻게 소리를 지르겠어 미안해 꿈에서도 내가 잘할게
일반 대화,이 집 곱창 잡내 하나도 헐 안 나고 대박 아니 고소하다 부추무침이랑 같이 먹으니까 느끼함도 좀 잡아주고 무한정 들어감 마무리는 역시 감자 구워 아니 먹는 게 최고지 배부른데 젓가락을 멈출 수가 좀 없어
일반 대화,대학교 때 우리 밤새서 근데 과제하던 거 생각난다 그때 진짜 힘들었는데 오 지금 생각하면 다 추억이야 그니까 우리 도서관에서 컵라면 먹던 근데 그립기도 하다 음 거 기억나? 응 그때가 야 우리 나중에 학교 대박 한번 놀러 가자
일반 대화,야 이번에 강아지 뭐 전용 이번에 강아지 뭐 아이스크림 샀는데 애가 환장하고 진짜 먹어 오 아니 진짜 그런 것도 있어 아니 나도 우리 애 하나 사줄까 여름에 별미로 주기 좋더라 링크 보내줄게 너도 한 번 대박 사봐 오 고마워 근데 바로 주문해야겠다
일반 대화,너 왜 목소리가 그래? 목감기 심하게 왔어 응 헐 어제 에어컨 틀고 자서 그런가 봐 침 삼킬 아 진짜 오 때마다 가시 돋친 아 진짜 느낌이야 병원 가서 에이 주사 맞고 약 지어왔어? 어 걍 아까 다녀왔어 당분간 따뜻한 물만 마셔야겠다
일반 대화,야지금어디임 아이고 나집앞 헐 오 막 곧도착함 빨리와 알겠어뛰어가는중 헐 아이고 나집앞 헐 아 진짜 천천히와라
일반 대화,너 어제 편의점에서 뭐 결제했어 왜 이렇게 음 많이 나왔니 친구들 아이스크림 좀 사줬어 용돈도 얼마 아니 안 남았으면서 친구들 사주면 어떡해 헐 그래도 가끔은 제가 야 대박 사야 할 때도 있잖아요 막 적당히 써야지 알았어 다음부턴 조절할게
일반 대화,부모님이 제 진로를 갈등이 심해요. 제 인생인데 자기들 마음대로 결정하려고 해서 왜 제 뜻대로 못 하는지 너무 답답해서 미칠 것 같아요. 대화로 풀려고 해도 매번 소리만 지르시고 제 의견은 무시당하기 일쑤예요. 나 진짜 가출이라도 하고 싶은 심정이야. 부모님의 기대와 본인의 욕구 사이에서 균형을 잡는 게 참 어렵죠. 지금은 잠시 감정을 가라앉히고 제3자의 도움을 받아보는 건 어떨까요?
일반 대화,우리 이번 주말에 등산 갈까 갑자기 등산 건강도 챙기고 경치도 보고 좋잖아 정상 가서 컵라면 먹으면 아이고 진짜 맛있을걸 오 막 컵라면은 좀 끌리는데 그럼 아침 일찍 그래 출발해야 해 그래 내가 헐 도시락도 진짜 간단하게 그니까 싸갈게 역시 우리 여보 최고다
일반 대화,회사 동료가 내 성과 가로채는 거 보고 진짜 정떨어졌어 앞으로 절대 안 도와줄 거야
일반 대화,여보 내일 장 보러 갈 때 세제랑 화장지도 사야 해 알았어 메모해둘게 또 필요한 거 없어 음 건전지도 좀 사야겠다 리모컨이 잘 안 돼 오케이 이마트로 갈 거지 응 거기 세일 많이 하더라
일반 대화,야 이번 주말에 영화 뭐 볼까 그 코미디 영화 어때 평점 좋던데 코미디는 집에서 보고 극장 가서는 액션 영화 봐야지 너는 진짜 영화 볼 줄 모른다 큰 화면으로 다 같이 웃어야 제맛이지 바보냐
일반 대화,속 아 진짜 쓰려 죽겠다 아침부터 편의점 가서 숙취해소제 사 먹었어 효과 있어 아니 여전히 오 야 막 속 울렁거려 그냥 잠이나 더 자고 싶다 음 점심에 순대국밥 먹으러 갈래 국물 마시면 좀 진정될걸 그니까 그래 이따 깨워줘
일반 대화,핸드폰 케이스 바꿨는데 귀엽지 않냐 야 아니 너 나이가 몇인데 그런 진짜 쪽팔린다 왜 귀엽기만 하구만 캐릭터 케이스를 끼냐 진짜 음 네가 너무 와 대박 진지한 거야 이 새끼 감성이 메말랐네 남자가 아니 그런 거 끼면 정떨어진다 진짜
일반 대화,여보세요 와 여기 막 길 잃은 아이가 있는 것 같아요 위치가 어디신가요 대박 홍대입구역 9번 출구 와 뭐 앞입니다 바로 출동할 테니 아이 곁에 있어 오 주세요
일반 대화,유튜브 알고리즘에 뜬 어 좀 어 플레이리스트 듣고 있는데 완전 걍 취향 저격이야 공유 좀 해줘 나도 아 심심함 카페에서 틀어줄 요즘 들을 거 없어서 법한 노래들인데 공부할 때 듣기 딱 좋음 와 오 지금 보내줘
일반 대화,언니 나 오늘 아 너무 우울해 에이 왜 또 무슨 일인데 친구랑 좀 싸웠어 에휴 그럴 수도 있지 너무 마음 좀 헐 쓰지 마 맛있는 거 사줄까 오 진짜? 언니가 쏜다 헐 떡볶이 먹으러 가자 고마워 역시 언니밖에 없어
일반 대화,오늘 일찍 퇴근하시네요 부럽다 네 오랜만에 해서요 대리님은요 저는 보고서 아 친구들 헐 만나기로 헐 마무리할 게 있어서 조금 더 있다가 아 가려고요 아이고 에이 힘내세요 제가 에이 내일 맛있는 커피 살게요
일반 대화,천천히 고르세요 혹시 제일 손님 여기 메뉴판 보시고 잘나가는 게 뭐예요 저희 집은 시그니처 크림 라떼가 제일 인기가 많습니다 그럼 그거로 한 잔 많습니다 그럼 그거로 주시겠어요
일반 대화,아 어 박과장 냄새 진짜 심하지 오 않아? 아이고 옆에 올 때마다 숨 참느라 죽는 오 줄 알았어 담배 냄새에 커피 냄새 섞여서 음 진짜 고문이야 자기 관리를 음 그렇게 안 하면서 남 지적은 왜 그렇게 잘하는지 몰라
일반 대화,나 요즘 자꾸 깜빡깜빡하는데 치매인가? 야 네 나이가 몇인데 벌써 치매 걱정을 해 그냥 스트레스받아서 건망증 심해진 거겠지 영양제나 잘 챙겨 먹어 그래도 저번엔 집 비번도 생각 안 나더라니까 그건 좀 심하다 너 진짜 푹 좀 쉬어야겠어
일반 대화,이번에 부드럽고 좋다 브랜드 어디 산 맨투맨인데 재질 진짜 거야 무신사 스탠다드인데 가성비 진짜 최고인 듯 오 역시 무탠다드가 기본템은 잘 뽑아 나도 검정색 하나 주문해야겠다 사이즈는 정사이즈로 가면 돼
일반 대화,야 오 오늘따라 매운 거 엄청 당기지 않냐 그치 닭발에 에이 주먹밥 어때 막 완전 좋지 쿨피스도 어 큰 야 걸로 하나 사 어 오자 맵찔이인 내가 참는다 얼른 주문해 나 지금 나가는 중이야
일반 대화,야 이번 뉴진스 신곡 들어봤어 응 대박이더라 비트가 완전 내 스타일이야 그치 뮤비 색감도 너무 예쁘고 다들 잘 어울림 나 무대 영상도 계속 잘 어울림 돌려보는 중임 진짜 이번 컨셉 역대급인 듯
일반 대화,너는 전공 헐 살려서 취업할 거야 아니 난 오 전공이랑 상관없는 쪽으로 가려고 아니 걍 전공 공부가 나랑 너무 안 맞았어 음 그럼 자소서 쓸 때 이유 잘 설명해야겠다 면접관들이 와 꼭 물어볼걸
일반 대화,나 진짜 너무 통쾌해 그 나쁜 새끼 결국 회사에서 잘렸대. 남의 지는 더 비참하게 끝났네. 눈에 피눈물 나게 하더니 아 진짜 속이 다 시원해서 살 것 같아. 그동안 나 괴롭힌 거 생각하면 더 당해도 싼데 이 정도면 양반이지. 이제 나도 발 뻗고 잘 수 있겠다. 야 축하한다 그동안 고생 많았는데 이제 너도 좀 편하게 지내.
일반 대화,인턴 경력 없으면 근데 취업하기 힘든가 아니 요새는 금턴이라 아이고 부를 정도로 구하기 헐 힘들던데 경험 쌓으려고 아 인턴 하는 건데 인턴 하려고 경험이 필요하다니 말도 안 돼 진짜 세상 헐 돌아가는 꼴 봐라
일반 대화,야 그니까 만 원만 빌려줘 나 지금 현금이 급하게 필요해서 미안 나 지금 걍 막 카드밖에 없어 현금은 나도 대박 하나도 없네 아 좀 그래 어쩔 아 좀 수 없지 편의점 가서 뽑아야겠다 수수료 아까운데 그냥 근데 내가 계좌로 보내줄까 오 그럼 고맙지
일반 대화,호텔 조식 신청할까 말까 난 아침에 잠 더 자는 게 좋은데 조식 먹어야 여행 온 기분 나잖아 하루 정도는 먹어보자 그럼 먹고 체크아웃 할까 그래 마지막 날에만 신청해서 느긋하게 그게 합리적이겠다
일반 대화,해외 에이 직구로 옷 샀는데 한 달 만에 도착했어 잊을 뭐 만하니까 어 뭐 오네 진짜 오래 기다렸다 사이즈는 어 잘 맞아? 다행히 좀 잘 맞네 기다린 보람이 있어 재질도 생각보다 고급스럽고 예쁘다
일반 대화,배달비 사천 원 실화냐 배달 시켜 먹기가 무서워 그니까 배보다 배꼽이 더 크네 우리 그냥 직접 가서 포장해올까 그래 산책 삼아 다녀오자 배달비 아껴서 콜라 하나 더 사 먹자 그래 가자
일반 대화,전신주에서 좀 불꽃이 야 튑니다 어디인가요 논현역 3번 음 출구 절대 근데 헐 접근하지 앞입니다 확인했습니다 걍 위험하니 마세요
일반 대화,너 일본 항공권 가격 봤어 생각보다 너무 비싸서 놀랐네 요즘 그런가 봐 그럼 막 여행 가는 사람들이 많아서 우리 후쿠오카 말고 에이 조금 더 저렴한 데로 그니까 찾아볼까 오키나와는 어때 거기도 요즘 많이들 가던데 지금 바로 헐 비행기 표 아이고 그래 검색해볼게
일반 대화,오늘 간식은 누가 쏠래 우리 사다리 타기 해서 정하자 그래 내가 지면 진짜 억울할 것 같은데 결과 나왔다 야 진짜 억울할 것 너네 축하한다 내가 샀으니까 맛있게 먹어라 오늘 운이 안 좋네 오예 잘 먹을게 너
일반 대화,선생님 저 진짜 암 보험금 못 받는다는 소식 듣고 세상이 무너지는 줄 알았어요. 보험 설계사가 다 보장된다고 해서 가입했는데 이제 와서 딴소리하니까 그 같아요. 사기당한 기분이고 너무 사람이 증오스러워 미칠 것 분해서 잠도 안 와요. 믿었던 만큼 배신감이 정말 크시겠네요. 관련 서류를 가지고 법률 구조 공단이나 금융감독원에 민원을 넣어 정당한 권리를 찾을 수 있도록 함께 노력해 봅시다.
일반 대화,상담사님 아내가 집안일은 뒷전이고 매일 진짜 분해 죽겠어요. 가정을 쇼핑만 해요. 카드값 보면 지키고 싶은 마음이 사라질 정도예요. 경제적 가치관 차이로 스트레스가 정말 크시겠네요. 아내분과 가계부를 함께 작성하며 지출 한도를 정하는 부부 대화를 먼저 시작해보는 건 어떨까요?
일반 대화,오늘점심뭐먹었어 나마라탕 아부럽다 나도먹고싶어 이따가먹으러갈래? 콜
일반 대화,너 저번에 산 그 자켓 나 한 번만 빌려주면 안 돼 주말에 와 데이트할 그래 때 입고 야 아이고 싶은데 안 돼 이년아 나도 그날 약속 진짜 있어서 입어야 된단 말이야 아 진짜 한 번만 빌려주지 야 치사하게 그러냐 다른 거 빌려줄 테니까 그건 참아줘
일반 대화,손님 이 메뉴는 좀 견과류가 들어가는데 혹시 알러지 있으신가요 아 에이 저 땅콩 알러지 있는데 큰일 날 뻔했네요 다른 거로 바꿀 야 수 있을까요 네 그럼 견과류 안 들어가는 요거트 스무디는 어떠세요 오 야 좋네요 그거로 주세요 확인해주셔서 감사합니다 에이 당연히 해드려야 할 일이죠 주문 아 변경해드릴게요
일반 대화,너 해외여행 다녀왔다며 어 유럽 한 달 동안 돌고 왔어 와 부럽다 사진 좀 보여줘 진짜 경치 대박이더라 나도 돈 모아서 내년에 꼭 갈 거야 그래 진짜 한번은 가볼 만하더라
일반 대화,야 오늘 하늘 진짜 진짜 예쁘다 구름 하나도 없어 이런 날에는 한강 가서 피크닉 해야 하는데 돗자리랑 배달 음식 시켜서 노을 보면 대박 딱이겠다 그래 너 좀 뭐 지금 나올 수 그래 있어 응 준비하고 바로 나갈게 반포 한강공원에서 만나자
일반 대화,아빠 저 고등학교 가서 운동부 들어가고 싶어요 갑자기 운동은 왜 힘들 아니 텐데 어 그냥 운동하는 게 너무 오 멋있어 보여서요 취미로 하는 거랑은 차원이 달라 그래 신중하게 생각하렴 헐 네 뭐 좀 더 고민해 보고 다시 말씀드릴게요
일반 대화,여기 오 떡볶이 오 1인분에 팔천 원은 너무한 거 아니야 프랜차이즈라 그런가 그니까 양도 적어 보이는데 그니까 에이 시장 가면 삼천 원이면 먹는데 너무 비싸다 그냥 나가서 다른 와 거 먹을까 아니야 에이 이미 들어왔으니까 그냥 먹자
일반 대화,야 너 그 시계 짝퉁이지 딱 막 봐도 티 진짜 난다 이 새끼야 정품이거든 보증서도 좀 있어 보증서까지 진짜 그니까 위조한 아니 거 아냐 너 같은 놈이 그런 비싼 걸 찰 리가 없지 와 진짜 어이없네 배 아파서 그러는 거지 딱 걸렸어
일반 대화,오늘도 좀 고생 많으셨어요 지수 씨 아 조심히 들어가세요 대리님도 고생하셨습니다 좀 좀 아 진짜 야 내일 봬요
일반 대화,우리 회사 과장님은 왜 자꾸 사적인 심부름을 시키는 거야 오늘 자기 딸 숙제 프린트 좀 해달래 미친 거 아냐? 진짜 공과 사 구분 못 하는 인간들 극혐이야 네가 비서도 아니고 어휴 진짜 고생이 많다
일반 대화,야 너 이번에 코테 봤던 거 어땠어 말도 마 진짜 너무 어려워서 반도 못 풀었어 나도 마찬가지야 요즘 애들 실력이 상향 평준화된 건가 싶어 진짜 공부 더 해야겠다
일반 대화,야 롤 승급전인데 제발 집중 좀 해라 이 새끼야 자꾸 뇌절할래 아 미안 상대 정글이 자꾸 우리만 파네 시야 좀 더 꼼꼼하게 먹어보자 그래 이번에 지면 진짜 강등이다 빡세게 가자
일반 대화,애들 학원비 대느라 내 약값도 아끼는데 남편은 매달 골프 음 치러 그니까 다녀요. 진짜 이기적인 인간 증오해요. 가족을 위해 희생하시는 마음을 남편분이 몰라주니 참 서운하시겠어요. 남편분께 현재 가계 상황을 수치로 보여주며 취미 생활 그래 비용을 어 좀 조정해달라고 진지하게 그래 요청해 보세요.
일반 대화,전신주에서 불꽃이 튑니다 어디인가요 논현역 3번 출구 앞입니다 확인했습니다 위험하니 절대 접근하지 마세요
일반 대화,너 이력서 사진 새로 찍었어 응 저번에 찍은 건 너무 옛날 거라 다시 찍었어 잘 나왔어 보정 엄청 해줘서 내가 아닌 것 같아 합격만 시켜주면 실물이랑 달라도 상관없지
일반 대화,너 이번에 이직했다며 잘 됐어 응 아니 전보다 훨씬 어 조건도 좋고 음 사람들도 괜찮아 축하해 역시 너는 줄 알았어 고마워 그래 헐 어디서든 대박 잘할 나중에 밥 살게 그래 기대하고 있을게
일반 대화,직장 상사가 교묘하게 저를 따돌리는 것 같아서 하루하루가 지옥 같아요. 제가 뭘 잘못했는지도 모르겠고 그냥 그 때마다 심장이 조여오고 퇴근해서도 사람 자체가 무서워요. 출근할 불안해서 아무것도 못 해요. 진짜 이러다 정신병 걸릴 것 같아서 상담 신청했습니다. 직장 내 괴롭힘은 본인의 잘못이 아닙니다. 우선 구체적인 사례를 기록하시고 심리적으로 지지받을 수 있는 자원을 확보하는 것이 중요합니다.
일반 대화,주말에 가족들이랑 교외로 나들이 다녀왔는데 공기도 맑고 꽃도 많이 펴서 정말 힐링 되더라고요 부장님도 주말에 많이 펴서 정말 산에 다녀오셨다고 들었는데 어떠셨어요 저는 집 근처 북한산 다녀왔는데 확실히 봄이라 그런지 사람들이 엄청 많아서 등산로가 꽉 차더라고요 그래도 정상 올라가서 경치 보니까 가슴이 뻥 뚫리는 기분이라 아주 좋았어요 우리 나중에 팀원들이랑 다 같이 가벼운 코스로 산행 한번 가는 거 어때요 다들 좋아할 것 같아요
일반 대화,여기 식당 주방인데 기름에 불이 붙었어요 물 붓지 마시고 뚜껑으로 덮을 수 있나요 아니요 불이 너무 커요 알겠습니다 직원분들 다 대피시키시고 밖으로 나오세요
일반 대화,오늘 먹은 짬뽕 걍 국물에서 탄 맛 너무 심하게 나더라 불맛 내려고 일부러 음 진짜 너무 과해서 오 태운 것 같은데 아 못 먹겠음 건더기도 별로 없고 오 면만 잔뜩이라 화나더라 맛집이라더니 다 근데 바이럴이었나 봐
일반 대화,야 너 언제 와 나 배고파서 현기증 난다니까 그니까 다 아이고 왔어 진짜 코앞임 구라 치지 마 너 어 아까도 코앞이라고 했잖아 진짜 야 이번엔 리얼이야 한 대박 번만 더 늦으면 진짜 죽는다 막 미안해 내가 밥 사고 카페까지 풀코스로 쏠게 얼른 갈게
일반 대화,너 막 인스타에 그 사진 좀 왜 올렸어? 내가 올리지 말라고 음 야 했잖아 왜? 예쁘게 잘 나왔는데 나 노출 있는 옷 입은 거 싫다고 했잖아 남들이 보는 거 싫단 와 말이야 알았어 미안해 너 마음 불편하면 대박 지금 바로 지울게 됐지
일반 대화,내일 아침 일찍 출발해야 하는데 좀 일어날 대박 수 있겠어 알람 다섯 개 맞춰놨으니까 걍 걱정 마 너 못 일어나면 내가 집 앞으로 데리러 간다 알았어 눈 오 뜨자마자 막 전화할게 우리 지각해서 아 진짜 비행기 놓치면 큰일 난다
일반 대화,이번에 이사 가는 집 보증금 아빠가 내준대 진짜 대박이다 나도 그런 아빠 있었으면 좋겠다 대신 월세는 내가 다 벌어야 돼 그래도 보증금 해결된 게 어디야 훨씬 마음 편하겠다 부럽네
일반 대화,엄마 나 그니까 발바닥에 티눈 생긴 것 같아 걸을 때마다 찌릿해 그거 그냥 두면 더 커져 걸을 때마다 약국 오 가서 티눈 약 사다 피부과 막 가서 레이저로 붙여보던가 아니 아예 진짜 지져 아플까 봐 못 가겠어 안 아프니까 막 겁먹지 말고 얼른 다녀와
일반 대화,대박이다 누군데 그박민수라고있잖아 아기억남 야나오늘진짜대박인일있었음 뭔데말해봐 아까길가다가초딩때친구만남 와진짜? 걔많이변했어? 완전똑같음
일반 대화,자기야 이번주 토요일에 뭐 입고 올 거야 나 새로 산 원피스 입으려고 오 예쁘겠다 나는 그냥 깔끔하게 셔츠 입을게 우리 그날 몇 시에 만날까 영화가 두 시니까 한 시까지 보자 그래 점심은 간단하게 먹고 영화 보자 벌써 보고 싶다 나도 자기야 빨리 보고 싶다 나도 토요일 됐으면 좋겠다
일반 대화,주말에 가족들이랑 교외로 나들이 다녀왔는데 공기도 맑고 꽃도 많이 펴서 정말 힐링 되더라고요 부장님도 주말에 산에 다녀오셨다고 들었는데 어떠셨어요 저는 집 근처 북한산 다녀왔는데 확실히 봄이라 그런지 사람들이 엄청 많아서 등산로가 꽉 차더라고요 그래도 정상 올라가서 경치 보니까 가슴이 뻥 뚫리는 기분이라 아주 좋았어요 우리 나중에 팀원들이랑 다 같이 가벼운 코스로 산행 한번 가는 거 어때요 다들 좋아할 것 같아요
일반 대화,여보 우리 오늘 만난 지 500일이다 대박 벌써 그렇게 됐어 시간 좀 진짜 빠르다 우리 대박 그동안 안 싸우고 잘 만났네 다 자기가 이해해 준 덕분이지 아니야 오빠가 만났네 다 야 잘 참아준 거지 우리 앞으로 5000일 만나자 당연하지 어 에이 넘게 더 행복하게 그니까 사랑해
일반 대화,애들 학원비 대느라 내 약값도 아끼는데 남편은 매달 골프 치러 다녀요. 진짜 이기적인 인간 증오해요. 가족을 위해 희생하시는 마음을 남편분이 몰라주니 가계 상황을 수치로 보여주며 참 서운하시겠어요. 남편분께 현재 취미 생활 비용을 조정해달라고 진지하게 요청해 보세요.
일반 대화,너 걍 적당히 좀 아 배 보소 단추 터지겠다 아 진짜 먹지 대박 그랬냐 인정한다 요즘 숨쉬기도 힘들더라 이제 진짜 다이어트 시작한다 헐 야 너 어제도 그 소리 하고 막 치킨 먹었잖아 오늘은 진짜라고 이 새끼야 지켜봐라
일반 대화,엄마 나 사랑니 뺀 데가 너무 부었어 얼음찜질 계속하고 있는 거야? 응 근데 너무 아파서 먹었어? 아까 점심 먹고 죽을 것 같아 약은 먹었는데 효과가 없네 원래 뽑은 날은 좀 많이 부어 내일도 그러면 다시 치과 가보자
일반 대화,최과장 오늘 또 라떼는 말이야 시전함 아 진짜 지겨워 옛날에는 밤새서 일해도 안 힘들었다는데 지금이랑 시대가 같냐고 그러니까 지는 지금 맨날 놀면서 우리만 굴리잖아 진짜 전형적인 입만 산 꼰대임
